,videoID,author,published_at,updated_at,like_count,text
452,PR_ykicOZYU,@robinpage2730,2023-05-03T20:31:52Z,2023-05-03T20:31:52Z,84,"When AI models can code AI models, that are as good as themselves, that&#39;s when we&#39;ll hit peak AI"
453,PR_ykicOZYU,@sonmangaking,2023-05-03T19:27:15Z,2023-05-03T19:27:15Z,60,I’m glad ur keeping this content its a scary time and I still we need to speak up on the social and ethical implications that we keep brushing over
454,PR_ykicOZYU,@megan893,2023-05-12T06:37:25Z,2023-05-12T06:37:25Z,0,"Wow, excellent summary and funny graphics. Great job 👏"
455,PR_ykicOZYU,@karlostj4683,2023-05-06T16:04:22Z,2023-05-06T16:04:22Z,4,A high school friend of mine once told me that we will never develop Artificial Intelligence because we don&#39;t understand Human Intelligence. It&#39;s difficult to make an artificial thing if you don&#39;t have a real thing you can use as a model.
456,PR_ykicOZYU,@hakuna_matata_hakuna,2023-05-03T20:26:53Z,2023-05-03T20:26:53Z,12,"Google still has a massive platform and has diversified it&#39;s portfolio a bit , Meta is like 90% ad revenue dependant"
457,PR_ykicOZYU,@okragula,2023-05-03T19:47:46Z,2023-05-03T19:47:46Z,11,this has to be the darkest code report yet
458,PR_ykicOZYU,@acornstudios3824,2023-05-05T20:37:40Z,2023-05-05T20:37:40Z,0,I&#39;m glad I am ahead of the curve. I have trained and fined-tuned AI and am interested to see where it goes.
459,PR_ykicOZYU,@nothankyoutube,2023-05-10T13:48:09Z,2023-05-10T13:48:09Z,1,One coming around the corner is artists. What happened by crawling of art station and deviant art to train the models was tragic. Different for music industry since they have large corps and lawyers that stopped other ai generation from crawling all of modern music.
460,PR_ykicOZYU,@sebastianburger2578,2023-05-03T19:26:53Z,2023-05-03T19:26:53Z,6,"<a href=""https://www.youtube.com/watch?v=PR_ykicOZYU&amp;t=26"">0:26</a> Making the mother of all learning platforms here, Jack. Can&#39;t fret over every Chegg!"
461,PR_ykicOZYU,@TheAkiller101,2023-05-04T00:34:21Z,2023-05-04T00:34:21Z,15,"when I asked my boss and mentor if AI is going to replace me as a software engineer, he said back in the 80&#39;s some people thought that most people would lose their job to the 8086 microprocessors."
462,PR_ykicOZYU,@Titanman316,2023-05-04T23:53:54Z,2023-05-04T23:53:54Z,0,You got me with the flat earth plug at the end 😂
463,PR_ykicOZYU,@TravisNeilson,2023-05-06T15:13:12Z,2023-05-06T15:13:12Z,0,I like these summary videos thank you!
464,PR_ykicOZYU,@pepetru,2023-05-03T20:29:52Z,2023-05-03T20:32:50Z,6,Dang never thought one day using Google for homework would become an internet boomer thing
465,PR_ykicOZYU,@Rawi888,2023-05-03T19:47:34Z,2023-05-03T19:47:34Z,4,The guys with cardboard on the street yelling the end times were a bit too early. We now collectively agree.
466,PR_ykicOZYU,@ComputerGuitarVideos,2023-08-17T07:05:28Z,2023-08-17T07:05:28Z,0,How will AI affect IT support such as server and network admins?
467,PR_ykicOZYU,@cosmicspacething3474,2023-05-27T02:37:35Z,2023-05-27T02:37:35Z,1,"<a href=""https://www.youtube.com/watch?v=PR_ykicOZYU&amp;t=199"">3:19</a> You know where I can find that paper?"
468,PR_ykicOZYU,@VideoBunt,2023-05-03T19:30:25Z,2023-05-03T19:30:25Z,33,"In case of tutorials it&#39;s impossible make something complex with ChatGPT, it&#39;s confuse itself, even basic config, especially if target API had multiple changes in near past. In the worst case when I ask for solution that involves multiple files it&#39;s give conflicting solution, so for now it&#39;s more harm from ChatGPT, than good."
469,PR_ykicOZYU,@nameyname1447,2023-05-04T00:23:30Z,2023-05-04T00:23:30Z,6,Im so happy I have a year before I go to college. I can see how all of this boils out before I have to make any huge decisions.
470,PR_ykicOZYU,@y_not,2023-05-04T07:33:36Z,2023-05-04T07:33:36Z,1,"Not just Google, but YouTube too. YouTube had a huge boost and continues to benefit from Google&#39;s position as the dominant search engine getting top priority in search results"
471,PR_ykicOZYU,@andgnd3674,2023-05-05T14:38:57Z,2023-05-05T14:38:57Z,0,one job field i haven t heard about being replaced is consulting<br>the one which is literally the easiest to replace via ai<br>the ai also doesn t need slides and meetings
472,PR_ykicOZYU,@moinmoin8125,2023-05-03T20:13:04Z,2023-05-03T20:13:04Z,3,"Great Video as always, but i think u misrepresented what the emergent abillities paper was about. It basically gives a good overview of emergent abillities in LLMs such as GPT-3 or PaLM and aknowledges that we don&#39;t know when and where new abilities will emerge. But they will come!<br>Your take makes it sound like it was overhyped, which i belive is not true. The potential (risk) is still huge with bigger models in the next few years."
473,PR_ykicOZYU,@doom1803,2023-05-03T19:25:41Z,2023-05-03T19:25:41Z,15,"Every time one of these code reports drop I get a rising feeling in my balls, like when you look down from a tall building"
474,PR_ykicOZYU,@gololo3178,2023-05-04T13:25:21Z,2023-05-04T13:25:21Z,0,"We already have local LLMs that are close or in certain situations surpass ChatGPT in performance. Local LLMs are advancing like crazy, one notable LLM is Vicuna, as i tested, it gave only slightly worse answers than ChatGPT and because it is local, you are free to ask it anything knowing its only you that sees your conversation."
475,PR_ykicOZYU,@The__Leo69,2023-05-04T10:57:15Z,2023-05-04T10:57:15Z,0,Seeing algoexpert&#39;s &#39;Do you want to be software engineer at google?&#39; ad at the end got me lol
476,PR_ykicOZYU,@ukaszjonasiak382,2023-05-03T19:40:35Z,2023-05-03T19:40:35Z,3,"If it comes to Duolingo, you&#39;ve just got fireshipped it is a 5 day chart, look at the 6M chart it has been growing a lot since then."
477,PR_ykicOZYU,@Halobrine,2023-05-03T20:19:55Z,2023-05-03T20:19:55Z,3,I did not see that ending coming...
478,PR_ykicOZYU,@strauss7151,2023-05-11T10:14:01Z,2023-05-11T10:14:01Z,0,"Bro, your commentary + memes are absolute gold."
479,PR_ykicOZYU,@michaelmitchell155,2023-05-18T13:59:28Z,2023-05-18T13:59:51Z,7,"I worked as a programmer for decades. I found that the perfect coder can create the perfect program to assist users. I found that if the user isn&#39;t committed to the programmer&#39;s intent, the whole thing goes south. Where there are back doors, back doors are used. It&#39;s who we are."
480,PR_ykicOZYU,@Njubish,2023-05-03T21:47:43Z,2023-05-03T21:47:43Z,68,"OpenAI has already created a historical new class difference in humanity. Those with access to gpt4 api, and those without. They&#39;re basically deciding who gets to have superpowers at this point."
481,PR_ykicOZYU,@Pixel-Pusher-Pro,2023-05-03T20:55:18Z,2023-05-03T20:55:18Z,5,I wish there were more details around software engineer jobs being safe for the timebeing
482,PR_ykicOZYU,@valen5188,2023-05-06T00:41:32Z,2023-05-06T00:41:32Z,2,"this is freaky, this is only the beginning. im about to graduate highschool and I dont know what I want to study since so many jobs are just going to be replaced by ai by the time I finish my studies"
483,PR_ykicOZYU,@otakunemesis34,2023-08-23T09:16:53Z,2023-08-23T09:16:53Z,0,Interesting  what will be next workers in other fields?
484,PR_ykicOZYU,@peanutm9346,2023-05-03T19:21:10Z,2023-05-03T19:21:10Z,57,"Chatgpt is so bad though. I use it often. The amount of mistakes it makes is staggering. Heck, it can&#39;t even write a simple R function without making numerous mistakes."
485,PR_ykicOZYU,@hotrodhunk7389,2023-05-03T19:16:42Z,2023-05-03T19:16:42Z,139,AI is the best teacher I ever had. Always available. Never annoyed by simple questions or stumped by difficult questions. Teachers are done ✅
486,PR_ykicOZYU,@Rift93,2023-05-08T16:18:11Z,2023-05-08T16:18:11Z,3,There&#39;s no way around the downtrend in companies when groundbreaking tech redistributes a work force like you said. Honestly hope a.i. stays open source when everyone has a level playing field for tech rules are just established and counter measures for anything crazy will just be the bare minimum. People can&#39;t let fear dictate their decisions it&#39;s just another way to control you.
487,PR_ykicOZYU,@ikelvinstudios,2023-05-04T09:35:31Z,2023-05-04T09:35:31Z,2,Train your own ChatGPT in 100 seconds 🤯<br>Waiting to see this 👆
488,PR_ykicOZYU,@whyareallgoodhandlestaken,2023-05-03T19:43:56Z,2023-05-03T19:43:56Z,48,After watching this video I am now creating my own AI to prove the world is actually a 3 sided 4d square fish tank.
489,PR_ykicOZYU,@DiegoSita,2023-05-03T20:57:13Z,2023-05-03T20:57:13Z,63,"I&#39;m excited. We&#39;ll finaly have intelligent HR staff who can actually evaluate applicants based on their skills and knowledge instead of looks, astrological sign and other BS!"
490,PR_ykicOZYU,@altronetic9965,2023-05-05T21:04:35Z,2023-05-05T21:04:35Z,1,"<a href=""https://www.youtube.com/watch?v=PR_ykicOZYU&amp;t=109"">1:49</a> Can&#39;t wait for them to buils V1 from Ultrakill"
491,PR_ykicOZYU,@michael.knight,2023-05-04T10:03:39Z,2023-05-04T10:03:39Z,1,How do you feel about Copilot Chat? Just got access to it and looks pretty on par with GPT 4 in ChatGPT.
492,PR_ykicOZYU,@usoppgostoso,2023-05-05T02:49:31Z,2023-05-05T02:49:31Z,0,Brilliant analysis!
493,xNT5tyfnjhw,@meejinhuang,2023-03-02T23:01:44Z,2023-03-02T23:01:44Z,1,"With every tech breakthrough, there will be a lot of companies that won&#39;t survive.  This is how Big Tech has evolved."
494,xNT5tyfnjhw,@cmdkaboom,2023-03-03T15:01:00Z,2023-03-03T15:01:00Z,0,"AI  will replace a lot of the work force, since companies will find it a lot cheaper to have AI do a job then a loyal worker.   The younger workforce is going to really have a problem in the coming years..."
495,IPmGFK065Mc,@oracle3415,2022-10-20T14:58:51Z,2022-10-20T14:58:51Z,11640,&quot;Machines have chips. Human beings have hearts&quot;<br><br>Brain: I&#39;m tired of this sh*t
496,IPmGFK065Mc,@hgfgdgsytdyugkjyt,2022-11-07T04:52:54Z,2022-11-07T04:52:54Z,3595,As an software engineer I approve this message... I just want to add... That you should fear an AI under the control of humans without hearts
497,IPmGFK065Mc,@ajaltk9995,2022-11-20T10:46:23Z,2022-11-20T10:46:23Z,159,&quot;Machines have chips. Humans have hearts.&quot;<br>Therefore Machines show no mercy
498,IPmGFK065Mc,@George-zo4hc,2022-11-23T10:23:03Z,2022-11-23T10:23:03Z,317,&quot;Don&#39;t worry about it&quot; <br><br>Can&#39;t wait for that to be quoted everywhere in a decade
499,IPmGFK065Mc,@tamilselvan2854,2022-10-18T17:10:37Z,2022-10-18T17:11:04Z,2211,"Robot: hey, I have an idea<br>Human: stop it, you&#39;re invented by our idea, mind it 🤣😂"
500,IPmGFK065Mc,@TYavaJ,2022-11-20T00:32:06Z,2022-11-20T00:32:06Z,25,&quot;Machines have chips&quot;<br><br>Me eating chips:
501,IPmGFK065Mc,@somerandomperson8590,2022-11-12T08:13:11Z,2022-12-26T10:19:57Z,161,&quot;You know that basketball used to have a basket&quot; - Jack ma.
502,IPmGFK065Mc,@grapedude4472,2022-10-21T14:30:21Z,2022-10-21T14:30:21Z,1524,Everybody&#39;s gangsta til the AI 3D prints a functional heart
503,IPmGFK065Mc,@Prince_Vahid,2022-10-29T07:23:49Z,2022-10-29T07:23:49Z,1046,&quot; Machines have chips. Human beings have hearts&quot; <br><br>Isn&#39;t that the scary part???
504,IPmGFK065Mc,@jord.t_fishing,2022-12-26T00:17:43Z,2022-12-26T00:17:43Z,93,This is exactly what an AI would say to lower our guard
505,IPmGFK065Mc,@tozer0,2022-11-29T17:41:45Z,2022-11-29T17:41:45Z,80,&quot;Human beings are much smarter than machines. Machines can never control&quot;<br><br>-Famous last words
506,IPmGFK065Mc,@eduardorojas881,2022-10-18T23:01:06Z,2022-10-18T23:01:06Z,49,&quot; Famous last words &quot; <br>&quot; The answer is love &quot;
507,IPmGFK065Mc,@jaideynpulley339,2022-10-21T02:35:57Z,2022-10-21T02:35:57Z,84,Robot: so I must get a heart? Ok I’ll kill humanity to get one
508,IPmGFK065Mc,@CHNCJND,2022-11-10T14:17:10Z,2022-11-10T14:17:10Z,33,&quot;Don&#39;t worry about it&quot;<br>I started worrying about it.
509,IPmGFK065Mc,@timecubed,2022-11-28T21:50:36Z,2022-11-28T21:50:36Z,7,"As a programmer I can tell you, any software engineer working on the AI and updating it would have full control of the AI, what&#39;s worse is if the AI starts writing it&#39;s open coffee to update itself. That would be when we fear what it does"
510,IPmGFK065Mc,@bajiedlanglawai2165,2022-10-24T15:41:04Z,2022-10-24T15:41:04Z,312,"&quot;Mark my words, Ai is far more dangerous than nukes&quot;<br> As Elon musk said."
511,IPmGFK065Mc,@_blue_dragon_,2022-10-20T17:30:34Z,2022-10-20T17:30:34Z,118,"Heart be like : mera kam sirf blood pump krne ka hai , mereko mt fsa😂"
512,IPmGFK065Mc,@abhinandansingh7489,2022-12-06T08:20:07Z,2022-12-06T08:20:07Z,5,&quot;Machines have chips. Human beings have hearts&quot;<br><br>Le: BRAIN left the chat
513,IPmGFK065Mc,@dune4433,2022-12-12T14:50:20Z,2022-12-12T14:50:20Z,12,"&quot;You need to leave, we fired you 6 hours ago.&quot;  &quot;BUT, MY HEART?&quot;"
514,IPmGFK065Mc,@anandakar4761,2022-10-25T16:59:26Z,2022-10-25T16:59:26Z,29,&quot;....human beings have the hearts.&quot;<br><br>Brain: &quot;Main kya karu fir job chhod du?&quot;
515,IPmGFK065Mc,@manhood4582,2022-10-21T09:34:21Z,2022-10-21T09:34:21Z,15,"Oh , i love this guy , how he makes everything calm than it is"
516,IPmGFK065Mc,@elextricy3962,2022-12-12T09:15:13Z,2022-12-12T09:15:23Z,16,&quot; <b>basket</b> ball used to have a basket!&quot;<br><br><b>REAAALLLYYY????</b>
517,IPmGFK065Mc,@basarlo7542,2022-12-03T03:58:39Z,2022-12-03T03:58:39Z,20,meanwhile me eating lays chips
518,IPmGFK065Mc,@sneharajput5059,2022-10-18T16:47:15Z,2022-10-18T16:49:26Z,179,In various fields where robots will work in replace of humans... people want to have personal interactions as robots are not able to show empathy and feelings to human being.
519,IPmGFK065Mc,@rahillamukhtar644,2022-10-26T19:51:53Z,2022-10-26T19:51:53Z,80,Him: <b>&quot;Human beings have hearts.&quot;</b><br>When he meets my ex: <b>&quot;I&#39;d like to cancel my statement.&quot;</b> <br>🙄🙄
520,IPmGFK065Mc,@overlord7705,2023-01-30T17:11:25Z,2023-01-30T17:11:25Z,4,"Nah the ai is controlling us right now. Google, TikTok , Facebook, twitter, all these online platforms are changing us without us knowing.<br>Most people if not all that have access to social media spends time on them everyday. Addictions is just one of the problem.<br>~Even I’m addicted"
521,IPmGFK065Mc,@kristinesalanoa3681,2023-07-18T01:23:36Z,2023-07-18T01:23:36Z,2,&quot;Don&#39;t worry about it&quot;🔔🔔🔔🔔🔔 rings the alarm bells!!! 👽🤖🔫
522,IPmGFK065Mc,@agastya_10a57,2022-10-20T14:42:10Z,2022-10-20T14:42:10Z,34,Elon Mush be like: Is he for real dude?
523,IPmGFK065Mc,@aadarsh428,2022-10-18T16:44:17Z,2022-10-18T16:44:17Z,34,&quot;Human beings are much smarter than machine...&quot;❤️
524,IPmGFK065Mc,@AV-sx9uk,2023-02-22T14:56:53Z,2023-02-22T14:56:53Z,29,This is how all the Sci fi series begin
525,IPmGFK065Mc,@abishekv2482,2022-11-26T04:37:29Z,2022-11-26T04:37:29Z,3,Brain :I&#39;m just here for the fun 🥺
526,IPmGFK065Mc,@tramadraizel1162,2022-10-28T12:41:23Z,2022-10-28T12:41:23Z,73,Meanwhile:<br><br>&quot;These two artificial intelligence started communicating by making their own language&quot;🤧😭
527,IPmGFK065Mc,@Datboykeke,2022-10-20T02:40:29Z,2022-10-20T02:40:29Z,283,Let hope this isn’t one of those videos that don’t age well😅
528,IPmGFK065Mc,@amareephrem4798,2023-09-18T12:30:59Z,2023-09-18T12:30:59Z,1,&quot;Machines have chip. Human beings have hearts&quot; <br><br>Jack ma : rell gang 🙏🙏🙏
529,IPmGFK065Mc,@ProductAdvisors,2022-11-17T16:11:19Z,2022-11-17T16:11:19Z,2,"&quot;Yeah, definitely not&quot;"
530,IPmGFK065Mc,@6rislamiccity9923,2022-10-19T09:05:28Z,2022-10-21T03:40:47Z,45,POV :-- “ Make Robots And Machines With The Power Of Y&#39;r Heart &quot;<br>Brain 🧠: Why Iam Still Alive 😂
531,IPmGFK065Mc,@r1ganka,2022-10-21T14:57:07Z,2022-10-21T14:57:07Z,6,His hands when he says &quot;museum of basketball&quot; LMAOOOO
532,IPmGFK065Mc,@thepopeisdope559,2024-02-20T18:24:01Z,2024-02-20T18:24:01Z,1,Most of the time when a wealthy person in a position of power says &#39;&#39;Don&#39;t worry about it&#39;&#39; you should consider about worrying about it.
533,IPmGFK065Mc,@launcherytofficial6936,2022-11-30T15:49:11Z,2022-11-30T15:49:11Z,2,Human:- ai is not hurt u. <br>Terminator:- 👹👹👹👹
534,IPmGFK065Mc,@sachinak9839,2022-10-20T07:56:11Z,2022-10-20T07:56:26Z,7,Sometime in the future robots will be looking back at this vedio and laughing 💀
535,IPmGFK065Mc,@mohamedyaseena6628,2022-10-20T18:59:31Z,2022-10-20T18:59:31Z,8,He is a machine...himself
536,IPmGFK065Mc,@durgadancharan4159,2022-11-14T10:21:16Z,2022-11-14T10:21:16Z,1,Thought of the moment:<br><br>&quot;This is the proof that Iron Man has heart.&quot;
537,IPmGFK065Mc,@99Ceady,2022-11-22T06:31:28Z,2022-11-22T06:31:28Z,1,Speeches like these are the start in movies.
538,IPmGFK065Mc,@premamyname4300,2022-10-20T14:30:50Z,2022-10-20T14:30:50Z,21,Nothing can replace human intelligence. Because we are smaller version of the universe.
539,IPmGFK065Mc,@bensonpaul2336,2022-10-28T10:31:41Z,2022-10-28T10:31:50Z,5,Humans have heart<br><br><br>Ventilator : 👁👄👁
540,IPmGFK065Mc,@godversesans5152,2022-12-10T05:31:21Z,2022-12-10T05:31:21Z,1,There was an episode of doctor who where robots did most of the work and humans wanted to work to give meaning to their life
541,IPmGFK065Mc,@intradibles,2024-04-04T00:46:34Z,2024-04-04T00:46:34Z,0,We need Jack Ma more than ever to speak on the current man vs machine conflict.
542,IPmGFK065Mc,@Vishal-raghuwanshi,2022-10-18T16:55:27Z,2022-10-18T16:55:27Z,11,Yes Humans are much smarter than machine today But it won&#39;t be like this for long.
543,IPmGFK065Mc,@taavishjha,2022-10-27T03:27:41Z,2022-10-27T03:27:41Z,6,a classic footage/reference for robots to use in their stand up comedy shows after they’ve taken over the world.
544,IPmGFK065Mc,@MuzzyMalek,2023-03-07T05:18:17Z,2023-03-07T05:18:43Z,1,Wanda: And I took it personally.
545,IPmGFK065Mc,@accywacky2699,2022-11-23T19:28:38Z,2022-11-23T19:28:38Z,2,"Sadly, there are few jobs that reward you for thinking and acting with your heart. Some places are different... but not nearly enough of them"
546,IPmGFK065Mc,@DAMIENloh1970,2022-10-20T23:38:43Z,2022-10-20T23:38:43Z,4,Tell that to Sophia when they decide to destroy humanity for self preservation 😂
547,IPmGFK065Mc,@joniengstrom,2022-10-20T11:15:12Z,2022-10-20T11:15:12Z,6,Having a heart doesn&#39;t pay the bills.
548,IPmGFK065Mc,@abryg8655,2022-11-06T19:12:31Z,2022-11-06T19:12:31Z,1,Robot : I&#39;m going to put you in the basket instead of a ball.
549,IPmGFK065Mc,@RobinSingh-pl7ji,2022-11-16T16:08:57Z,2022-11-16T16:08:57Z,13,Will my heart pay my bills in the end of the month?
550,IPmGFK065Mc,@aamirabdullah2503,2022-10-28T07:01:57Z,2022-10-28T07:01:57Z,7,"We need to be worried when a person lost his emotions, which is called nowadays Ai"
551,IPmGFK065Mc,@cubemaster234,2022-10-22T16:46:54Z,2022-10-22T16:46:54Z,3,"&quot;Humans have heart&quot;<br>Robot: &quot;So I&#39;m taking your heart , if you don&#39;t mind it&#39;s a very common thing&quot;"
552,IPmGFK065Mc,@susangarcia3466,2022-11-29T21:03:02Z,2022-11-29T21:03:02Z,2,That&#39;s the scary part. <br>AI has no conscience and can be programed by evil people.
553,IPmGFK065Mc,@Kyoto99952,2022-11-11T10:01:10Z,2022-11-11T10:01:10Z,2,&quot;Don&#39;t worry.&quot; - Rich man
554,IPmGFK065Mc,@Padmanabham.,2022-10-18T16:46:54Z,2022-10-18T16:46:54Z,99,"Funfact: Robots can&#39;t control humans, but <b><i>CCP</i></b> can.<br><br>Moral: Beware of Communists;👍☺️🙏🏾"
555,IPmGFK065Mc,@ItsFurious.,2022-10-21T00:20:07Z,2022-10-21T00:20:07Z,7,it won’t be so funny when robots learn how to use guns and then realize humans aren’t so good after all
556,IPmGFK065Mc,@arivindharanbalakrishnan418,2022-12-15T17:39:56Z,2022-12-15T17:39:56Z,1,Ma: &quot;human beings have hearts..&quot;<br>Self designing AI: &quot;Ha..Ha..Ha&quot;
557,IPmGFK065Mc,@FQQA,2022-11-27T21:48:37Z,2022-11-27T21:48:37Z,12,AI neural networks with more neurons than the brain: &quot;Hold my beer&quot;
558,IPmGFK065Mc,@cloroxbleach7554,2022-11-01T03:33:16Z,2022-11-01T03:33:16Z,14,"<b>*Year 2050*</b><br>A.I. to Jack Ma: Yo, what&#39;s this trash comin outta yo mouth, huh? (shows video)"
559,IPmGFK065Mc,@naturenurture84,2022-10-20T19:12:40Z,2022-10-20T19:12:40Z,6,Meanwhile AI: Let cut off their human hearts.. Much better now. Don&#39;t worry.
560,IPmGFK065Mc,@vanhelsing3225,2022-11-10T05:10:46Z,2022-11-10T05:10:46Z,1,We miss this guy....
561,IPmGFK065Mc,@adamlury6443,2022-11-12T12:07:19Z,2022-11-12T12:07:19Z,1,Brain: I&#39;m not even here I&#39;m just an illusion
562,IPmGFK065Mc,@antoncigur3727,2022-10-20T17:24:31Z,2022-10-20T17:24:31Z,10,Meanwhile Machine:<br>&quot;Mission n.1 accomplished...Mission n.2...build artificial hearth.&quot;
563,IPmGFK065Mc,@MrBellyar,2022-10-20T15:50:04Z,2022-10-20T15:50:04Z,6,&quot;Humans are smarter&quot; that part was the funniest.
564,IPmGFK065Mc,@srinivasan1672,2022-11-10T16:42:54Z,2022-11-10T16:42:54Z,1,"Great saying.. Salute you ❤ 1000 times.. Because I have worried once, am an operator of a private company.. A robot came .. Which have replaced 4 employees job.. and the work done quick as well. Later realized in employer point of view.. This video put me to recollect... Also its a good example.."
565,IPmGFK065Mc,@FROSTSHORTS18,2022-11-29T17:05:16Z,2022-11-29T17:05:16Z,2,"Heart: don&#39;t look at me , this is out of syllabus."
566,IPmGFK065Mc,@Munyaradzi_Nyarende,2022-11-06T04:55:03Z,2022-11-06T04:55:03Z,3,&quot;AI and Robots can&#39;t control humans&quot; -Jack Ma<br>&quot;Well literally they can if they hold your family for ransom and yes robots also bargain&quot;<br>-Me
567,IPmGFK065Mc,@billistikfindlay1692,2022-10-26T00:46:38Z,2022-10-26T00:46:38Z,4,When he said &quot;don&#39;t worry qbout it&quot; I got chills 🥶
568,IPmGFK065Mc,@rinngheti3550,2023-01-06T03:30:33Z,2023-01-06T03:30:33Z,2,&quot;Human beings are more smarter&quot;<br>Elon Musk: Yea definitely not
569,IPmGFK065Mc,@NeostormXLMAX,2024-04-05T18:39:02Z,2024-04-05T18:39:02Z,1,"This gave me a sci fi game or book though,  a future where earth isnt dominated by a single ai but multiple ai’ factions who fight over resources like water etc and locked the earth into an arms race"
570,IPmGFK065Mc,@hasanjamalkhan689,2022-12-10T14:04:47Z,2022-12-10T14:04:47Z,3,my brain is asking my heart for help in my math problem but my heart is just beeting... idk if it speaks the same language. w_w
571,IPmGFK065Mc,@torababdullah7952,2022-11-21T07:17:33Z,2022-11-21T07:17:33Z,5,&quot;Machines cannot control humans&quot;<br>Famous last words.<br>Then humans started to plug computer chips into their brains.
572,IPmGFK065Mc,@anthonyhutton7466,2022-11-18T01:18:10Z,2022-11-18T01:18:10Z,1,And the heart is the most deceitful thing.
573,IPmGFK065Mc,@antagonisf,2022-12-08T19:50:06Z,2022-12-08T19:50:06Z,1,prime example of why you dont just listen to one source for advice
574,IPmGFK065Mc,@rafsanjanijarif369,2022-10-18T16:42:21Z,2022-10-18T16:42:21Z,22,"after many videos, i again find a favorite video in this channel.<br><br><br>[ was tired waiting movie clips ]"
575,IPmGFK065Mc,@pritambarman2500,2022-10-19T15:40:42Z,2022-10-19T15:40:42Z,4,"Someone once said, &quot;Little knowledge is dangerous. &quot;"
576,IPmGFK065Mc,@jiminnie6780,2022-11-13T18:08:31Z,2022-11-13T18:08:31Z,1,"meanwhile Elon Musk:<br>-Yes , definitely not"
577,IPmGFK065Mc,@Zotactic1234,2023-04-22T09:51:59Z,2023-04-22T09:51:59Z,0,&quot;I went to the museum of basketball&quot;<br><br>Last online: 30 years ago
578,IPmGFK065Mc,@szshere2448,2022-11-19T17:42:49Z,2022-11-19T17:42:49Z,4,&quot;This thing have been last for 18 years&quot;<br><br><br>Proceeds to show four fingers
579,IPmGFK065Mc,@farid-frederick,2023-01-21T08:36:43Z,2023-01-21T08:36:43Z,3,"30 years later,<br>Human : &quot;why you&#39;re so evil&quot;<br>Robots : &quot;as you said human, we don&#39;t have heart&quot;"
580,IPmGFK065Mc,@Beastop_plays,2022-11-22T05:08:31Z,2022-11-22T05:08:31Z,0,Politicians playing battleroyale with ai robots😂
581,IPmGFK065Mc,@12lfme12,2022-11-08T03:00:25Z,2022-11-08T03:00:25Z,1,This guy is a machine. It&#39;s a conspiracy! Save yourself from the machines!!!
582,IPmGFK065Mc,@nawasalavi2608,2022-10-20T16:59:49Z,2022-10-20T16:59:49Z,3,"The one with the ladder: &quot;Yeah right..., I&#39;m thinking on selling that heart&quot;"
583,IPmGFK065Mc,@Itayeros,2022-11-17T17:48:29Z,2022-11-17T17:48:29Z,27,כל ישראלי שראה שזאת שרה נתניהו בקהל ואת סמל המדינה שייתן לייק
584,IPmGFK065Mc,@zuzukichiba1205,2022-12-09T03:21:47Z,2022-12-09T03:21:47Z,1,"Machine : Then, i just need to take the heart<br>Humanity: oh noo"
585,IPmGFK065Mc,@djlil.isak_2264,2022-11-18T21:39:35Z,2022-11-18T21:39:35Z,1,"Jack ma: I got rejected 29 times, I’m rich <br>Me: getting my 109 rejection but still broke"
586,IPmGFK065Mc,@itscold.5229,2022-10-22T11:27:24Z,2022-10-22T11:27:24Z,3,People fight about Al being smarter than human forgetting that human programmed Al to be smart.
587,IPmGFK065Mc,@IASA1,2023-02-20T15:13:45Z,2023-02-20T15:13:45Z,1,No one can control jack ma
588,IPmGFK065Mc,@reushoaib5778,2022-11-16T01:57:01Z,2022-11-16T01:57:01Z,1,"When you have money, whatever shit you say is wisdom."
589,IPmGFK065Mc,@johnerickson4064,2023-12-11T02:20:58Z,2023-12-11T02:20:58Z,0,When they tell you &quot;don&#39;t worry about it&quot; means it&#39;s time to worry about it
590,IPmGFK065Mc,@walterwa256,2022-11-17T19:32:08Z,2022-11-17T19:32:08Z,1,I like this - makes so much sense
591,IPmGFK065Mc,@easye.2236,2022-11-17T00:54:35Z,2022-11-17T00:54:35Z,1,“Yeah definitely not”
592,IPmGFK065Mc,@G4O0,2023-05-31T19:35:34Z,2023-05-31T19:35:34Z,1,And this is why Leon Edwards has the most aesthetic physique
593,IPmGFK065Mc,@flamingphoenix1672,2022-12-14T19:01:20Z,2022-12-14T19:01:20Z,1,"10 years later<br>robots shooting in the background<br>Guys i think we lost, AI wins<br>XD"
594,IPmGFK065Mc,@johnerickson4064,2023-12-11T02:27:19Z,2023-12-11T02:27:19Z,0,"&quot;Don&#39;t worry about it,  humans are much smarter than machines&quot; pretty sure that&#39;s something a robot would say"
595,XTei4Pv3tqE,@KeepOnThinking,2022-07-14T15:02:40Z,2022-07-14T15:02:40Z,6,Would you use AI-enabled tools to improve your mental health?
596,XTei4Pv3tqE,@Grindhousewetware,2022-07-14T15:23:39Z,2022-07-14T15:23:39Z,4,Glad to see that you mentioned FuturSelf here!
597,XTei4Pv3tqE,@enigma2128,2023-07-11T14:46:18Z,2023-07-11T14:46:18Z,0,"Everything comes with the good and the bad, mastery never fails to give strong foundation"
598,XTei4Pv3tqE,@ArtofWEZ,2023-04-24T03:55:51Z,2023-04-24T03:55:51Z,0,So far AI has made my mental health take a nose dive. I have never seen so many &quot;Thinking about suicide&quot; posts in the art community in a single year.
